sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 9,FED 642,frlpc-s2d10-11-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 1,FED 1026,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 2,FED 1027,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 3,FED 1028,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 4,FED 1029,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 5,FED 1030,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 6,FED 1031,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 7,FED 1032,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 8,FED 1033,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 9,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 10,FED 1035,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 11,FED 1036,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 12,FED 1037,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 13,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 14,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;TCDS 1,crate S1C01d,FEROL 15,frlpc-s1d06-15-01
sw-eth-c2e23-32-01;ru-c2e12-24-01
sw-eth-c2e23-32-01;ru-c2e12-25-01
sw-eth-c2e23-32-01;ru-c2e12-26-01
sw-eth-c2e23-32-01;ru-c2e14-24-01
sw-eth-c2e23-32-01;ru-c2e14-25-01
sw-eth-c2e23-32-01;ru-c2e14-26-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 1,FEDs 166,204,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 2,FEDs 167,205,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 3,FEDs 168,206,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 4,FEDs 169,207,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 5,FEDs 170,208,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 6,FEDs 171,209,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 7,FEDs 172,210,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 8,FEDs 173,211,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 9,FEDs 212,236,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 10,FEDs 213,237,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 11,FEDs 214,238,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 12,FEDs 215,239,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 13,FEDs 216,240,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 14,FEDs 217,241,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 15,FEDs 218,242,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;TK TEC-,crate S1B07c,FEROL 16,FEDs 219,243,frlpc-s1d06-09-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 1,FED 625,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 2,FED 626,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 3,FED 627,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 4,FED 619,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 5,FED 620,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 6,FED 621,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 7,FED 622,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 8,FED 623,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ECAL B-,crate S2D09c,FEROL 9,FED 624,frlpc-s2d10-12-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 1,FEDs 557,571,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 2,FEDs 555,569,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 3,FED 563,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 4,FED 549,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 5,FEDs 551,570,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 6,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 7,FEDs 556,575,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 8,FEDs 548,564,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 9,FED 568,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 10,FEDs 554,572,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 11,FEDs 560,574,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 12,FED 566,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 13,FEDs 553,573,frlpc-s1d06-14-01
sw-eth-c2e23-35-01;ES+,crate S1C01c,FEROL 14,FEDs 561,565,frlpc-s1d06-14-01
